mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__penalty,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.030309534072875975,0.010309723244491264,0.023490715026855468,0.008302345299179495,0.01,l2,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.5142857142857142,0.5970149253731343,0.5428571428571428,0.47619047619047616,0.5161290322580645,0.5292954581929064,0.039971569455406065,5
0.02523322105407715,0.0031348781466795875,0.020454978942871092,0.004857629296519918,0.1,l2,"{'clf__C': 0.1, 'clf__penalty': 'l2'}",0.6,0.6756756756756757,0.5675675675675675,0.5555555555555556,0.6575342465753424,0.6112666090748282,0.047811057995398816,4
0.03927159309387207,0.013834626125807804,0.023586177825927736,0.006779799781090759,1.0,l2,"{'clf__C': 1, 'clf__penalty': 'l2'}",0.6172839506172839,0.6842105263157895,0.56,0.547945205479452,0.6578947368421053,0.6134668838509262,0.05318809091261764,3
0.023209381103515624,0.005069956997865956,0.021264934539794923,0.003572557530728912,10.0,l2,"{'clf__C': 10, 'clf__penalty': 'l2'}",0.6506024096385542,0.6842105263157895,0.56,0.5675675675675675,0.6578947368421053,0.6240550480728033,0.05052217956934724,1
0.04010243415832519,0.02733314176442352,0.030466794967651367,0.013646140251189333,100.0,l2,"{'clf__C': 100, 'clf__penalty': 'l2'}",0.6506024096385542,0.6842105263157895,0.56,0.5675675675675675,0.6578947368421053,0.6240550480728033,0.05052217956934724,1
