mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__penalty,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.017112016677856445,0.004574590230517887,0.012744998931884766,0.0021798242643884,0.01,l2,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.5142857142857142,0.5970149253731343,0.5428571428571428,0.47619047619047616,0.5161290322580645,0.5292954581929064,0.039971569455406065,5
0.03072209358215332,0.019446017439699613,0.02403879165649414,0.012696575770847386,0.1,l2,"{'clf__C': 0.1, 'clf__penalty': 'l2'}",0.6,0.6756756756756757,0.5675675675675675,0.5555555555555556,0.6575342465753424,0.6112666090748282,0.047811057995398816,4
0.014129257202148438,0.0025169711728237594,0.022253942489624024,0.020228196048524338,1.0,l2,"{'clf__C': 1, 'clf__penalty': 'l2'}",0.6172839506172839,0.6842105263157895,0.56,0.547945205479452,0.6578947368421053,0.6134668838509262,0.05318809091261764,3
0.016593503952026366,0.004216598033219958,0.00980515480041504,0.0010258932474783691,10.0,l2,"{'clf__C': 10, 'clf__penalty': 'l2'}",0.6506024096385542,0.6842105263157895,0.56,0.5675675675675675,0.6578947368421053,0.6240550480728033,0.05052217956934724,1
0.0204925537109375,0.004841169638671945,0.012322998046875,0.002956550749920645,100.0,l2,"{'clf__C': 100, 'clf__penalty': 'l2'}",0.6506024096385542,0.6842105263157895,0.56,0.5675675675675675,0.6578947368421053,0.6240550480728033,0.05052217956934724,1
